,support,itemsets
19260,0.10828672094273145,"frozenset({2571, 4993, 4963, 6539})"
19261,0.11428827358321555,"frozenset({5952, 4993, 4963, 6539})"
19262,0.10600752433465374,"frozenset({5952, 2571, 4963, 6539})"
19263,0.11228775603638752,"frozenset({7153, 4993, 4963, 6539})"
19264,0.11182494973824074,"frozenset({5952, 7153, 4963, 6539})"
19265,0.10450962438043673,"frozenset({2571, 7153, 4963, 6539})"
19266,0.10024483946095507,"frozenset({4993, 4306, 4963, 6539})"
19267,0.1002647451081872,"frozenset({2571, 6539, 4963, 356})"
19268,0.12101638234767204,"frozenset({2571, 4963, 260})"
19269,0.11615940442303481,"frozenset({4993, 4963, 260})"
19270,0.11096403049545156,"frozenset({5952, 4963, 260})"
19271,0.10894360730139141,"frozenset({356, 4963, 260})"
19272,0.10745068375898242,"frozenset({7153, 4963, 260})"
19273,0.10462905826382946,"frozenset({4963, 260, 2959})"
19274,0.10376316260923224,"frozenset({4963, 260, 318})"
19275,0.1036387523140315,"frozenset({296, 4963, 260})"
19276,0.1022602862432072,"frozenset({3578, 4963, 260})"
19277,0.10189203176941299,"frozenset({4306, 4963, 260})"
19278,0.10899834783127973,"frozenset({2571, 4993, 4963, 260})"
19279,0.10826681529549934,"frozenset({5952, 4993, 4963, 260})"
19280,0.10447976590958855,"frozenset({5952, 2571, 4963, 260})"
19281,0.10229014471405538,"frozenset({356, 2571, 4963, 260})"
19282,0.10462905826382946,"frozenset({7153, 4993, 4963, 260})"
19283,0.10397714831697753,"frozenset({5952, 7153, 4963, 260})"
19284,0.10124509823436909,"frozenset({2571, 7153, 4963, 260})"
19285,0.11576626789020045,"frozenset({2571, 593, 4963})"
19286,0.10966518701355575,"frozenset({593, 4963, 356})"
19287,0.10904811194936004,"frozenset({296, 593, 4963})"
19288,0.10798813623424966,"frozenset({593, 4993, 4963})"
19289,0.10737106117005395,"frozenset({593, 4963, 2959})"
19290,0.10654000039811294,"frozenset({593, 4963, 318})"
19291,0.10233493242032765,"frozenset({5952, 593, 4963})"
19292,0.10041901387423612,"frozenset({593, 3578, 4963})"
19293,0.10127495670521727,"frozenset({2571, 593, 4963, 356})"
19294,0.10073750422995004,"frozenset({2571, 593, 296, 4963})"
19295,0.10075740987718215,"frozenset({2571, 4993, 4963, 593})"
19296,0.11274060951091824,"frozenset({2571, 4226, 4963})"
19297,0.10756514123056711,"frozenset({4226, 4963, 2959})"
19298,0.10716205187411669,"frozenset({4993, 4226, 4963})"
19299,0.10360391743137529,"frozenset({296, 4226, 4963})"
19300,0.10330533272289348,"frozenset({4226, 4963, 318})"
19301,0.1019268666520692,"frozenset({4226, 4963, 356})"
19302,0.10172283376793996,"frozenset({5952, 4226, 4963})"
19303,0.11739853096323427,"frozenset({1196, 4963, 260})"
19304,0.11633357883631586,"frozenset({2571, 4963, 1196})"
19305,0.11199912415152179,"frozenset({4993, 4963, 1196})"
19306,0.10687341998925096,"frozenset({5952, 4963, 1196})"
19307,0.10410155861217828,"frozenset({1196, 4963, 356})"
19308,0.10336504966458984,"frozenset({7153, 4963, 1196})"
19309,0.10036924975615583,"frozenset({4963, 1196, 2959})"
19310,0.10996874813384558,"frozenset({2571, 1196, 4963, 260})"
19311,0.10590301968668511,"frozenset({4993, 1196, 4963, 260})"
19312,0.10548997750661863,"frozenset({2571, 4993, 4963, 1196})"
19313,0.10451460079224476,"frozenset({5952, 4993, 4963, 1196})"
19314,0.10142424905945817,"frozenset({5952, 1196, 4963, 260})"
19315,0.10102613611481577,"frozenset({2571, 4963, 1196, 5952})"
19316,0.10082210323068655,"frozenset({7153, 4993, 4963, 1196})"
19317,0.10017516969564265,"frozenset({5952, 7153, 4963, 1196})"
19318,0.10799808905786572,"frozenset({6377, 4993, 4963})"
19319,0.10793837211616936,"frozenset({2571, 6377, 4963})"
19320,0.10683858510659475,"frozenset({6377, 4306, 4963})"
19321,0.10530585026972152,"frozenset({5952, 6377, 4963})"
19322,0.10351931843063877,"frozenset({7153, 4963, 6377})"
19323,0.10198160718195752,"frozenset({6377, 4963, 6539})"
19324,0.10126998029340924,"frozenset({6377, 4963, 356})"
19325,0.1026583991878496,"frozenset({5952, 6377, 4993, 4963})"
19326,0.10067778728825368,"frozenset({7153, 4993, 4963, 6377})"
19327,0.10027967434361128,"frozenset({5952, 7153, 4963, 6377})"
19328,0.11245695403786055,"frozenset({2571, 2762, 4963})"
19329,0.1058184206859486,"frozenset({2762, 4963, 356})"
19330,0.10478332702987837,"frozenset({4993, 2762, 4963})"
19331,0.10158349423731512,"frozenset({2762, 4963, 2959})"
19332,0.1099737245456536,"frozenset({2571, 6874, 4963})"
19333,0.10611202898262237,"frozenset({4993, 6874, 4963})"
19334,0.10368851643211179,"frozenset({6874, 4963, 2959})"
19335,0.10346955431255847,"frozenset({5952, 6874, 4963})"
19336,0.10271811612954596,"frozenset({7153, 6874, 4963})"
19337,0.10162828194358739,"frozenset({296, 6874, 4963})"
19338,0.10086689093695882,"frozenset({5952, 4993, 6874, 4963})"
19339,0.11125763879212533,"frozenset({2571, 4963, 1270})"
19340,0.10597268945199753,"frozenset({4963, 356, 1270})"
19341,0.10394231343432132,"frozenset({4993, 4963, 1270})"
19342,0.11102872384895594,"frozenset({2571, 4963, 1198})"
19343,0.10556960009554711,"frozenset({4993, 4963, 1198})"
19344,0.10200151282918964,"frozenset({4963, 260, 1198})"
19345,0.1011953341162888,"frozenset({4963, 356, 1198})"
19346,0.10086689093695882,"frozenset({5952, 4963, 1198})"
19347,0.1000159245177857,"frozenset({4963, 1196, 1198})"
19348,0.10951589465931484,"frozenset({480, 2571, 4963})"
19349,0.10452953002766885,"frozenset({480, 4963, 356})"
19350,0.1022951211258634,"frozenset({480, 4993, 4963})"
19351,0.10986921989768497,"frozenset({1210, 4963, 260})"
19352,0.10945120130581046,"frozenset({1210, 4963, 1196})"
19353,0.10898341859585564,"frozenset({2571, 1210, 4963})"
19354,0.10496247785496746,"frozenset({4993, 1210, 4963})"
19355,0.10033441487349962,"frozenset({5952, 1210, 4963})"
19356,0.10585823198041285,"frozenset({1210, 4963, 260, 1196})"
19357,0.10346457790075045,"frozenset({2571, 1210, 4963, 260})"
19358,0.10318589883950077,"frozenset({2571, 1210, 4963, 1196})"
19359,0.10707745287338018,"frozenset({2571, 4963, 2028})"
19360,0.10190198459302904,"frozenset({4963, 356, 2028})"
19361,0.10024483946095507,"frozenset({4993, 4963, 2028})"
19362,0.10133965005872166,"frozenset({2571, 4963, 58559})"
19363,0.10416127555387464,"frozenset({2571, 1, 4963})"
19364,0.10092660787865518,"frozenset({1, 4963, 356})"
19365,0.1009813484085435,"frozenset({2571, 33794, 4963})"
19366,0.10273304536497004,"frozenset({2571, 4963, 110})"
19367,0.1031759460158847,"frozenset({2571, 4963, 1580})"
19368,0.10300177160260365,"frozenset({2571, 4963, 589})"
19369,0.10562931703724347,"frozenset({4993, 4963, 4886})"
19370,0.10543026056492227,"frozenset({2571, 4963, 4886})"
19371,0.10134462647052969,"frozenset({5952, 4963, 4886})"
19372,0.10544021338853833,"frozenset({4306, 4963, 4886})"
19373,0.1077791269383124,"frozenset({2571, 2858, 4963})"
19374,0.10273802177677807,"frozenset({296, 2858, 4963})"
19375,0.10021000457829886,"frozenset({4993, 2858, 4963})"
19376,0.10256882377530506,"frozenset({2858, 4963, 2959})"
19377,0.10228019189043931,"frozenset({2858, 4963, 356})"
19378,0.1041562991420666,"frozenset({2571, 6711})"
19379,0.10331030913470152,"frozenset({296, 6711})"
19380,0.10062304675836535,"frozenset({2959, 6711})"
19381,0.10168799888528375,"frozenset({296, 2542})"
19382,0.10294703107271533,"frozenset({2571, 2542})"
19383,0.30910484304397157,"frozenset({2571, 318})"
19384,0.29540975774827316,"frozenset({2571, 356})"
19385,0.29025419511515416,"frozenset({296, 2571})"
19386,0.22206242410971994,"frozenset({2571, 356, 318})"
19387,0.22268447558572366,"frozenset({296, 2571, 318})"
19388,0.21478691004638015,"frozenset({296, 2571, 356})"
19389,0.17431375281167266,"frozenset({296, 2571, 356, 318})"
19390,0.23640941935227025,"frozenset({1, 356})"
19391,0.220410255389454,"frozenset({1, 260})"
19392,0.21353783068256466,"frozenset({296, 1})"
19393,0.21073611083464378,"frozenset({1, 318})"
19394,0.2096910643549575,"frozenset({1, 2571})"
19395,0.2019427911698549,"frozenset({480, 1})"
19396,0.199305292911599,"frozenset({593, 1})"
19397,0.18428648207496467,"frozenset({1, 1196})"
19398,0.17271134820948703,"frozenset({1, 110})"
19399,0.17210422596890737,"frozenset({1, 4993})"
19400,0.16458486772697414,"frozenset({1, 2959})"
19401,0.1605539741624699,"frozenset({1, 527})"
19402,0.1642962358421084,"frozenset({1, 356, 260})"
19403,0.1736369608057806,"frozenset({296, 1, 356})"
19404,0.15058622131098592,"frozenset({296, 1, 260})"
19405,0.12958078706929155,"frozenset({296, 1, 356, 260})"
19406,0.1726068435615184,"frozenset({1, 356, 318})"
19407,0.16505762684873698,"frozenset({296, 1, 318})"
19408,0.14730178951768616,"frozenset({1, 260, 318})"
19409,0.14059856281226984,"frozenset({296, 1, 356, 318})"
19410,0.12740609510918247,"frozenset({356, 1, 260, 318})"
19411,0.12099150028863188,"frozenset({296, 1, 260, 318})"
19412,0.1715767263172562,"frozenset({1, 2571, 356})"
19413,0.15934968250492665,"frozenset({1, 2571, 260})"
19414,0.15502518064374862,"frozenset({296, 1, 2571})"
19415,0.15430857734339232,"frozenset({1, 2571, 318})"
19416,0.13416406234448713,"frozenset({1, 2571, 356, 260})"
19417,0.1349055477038836,"frozenset({296, 1, 2571, 356})"
19418,0.12409180484503454,"frozenset({296, 1, 2571, 260})"
19419,0.13413918028544697,"frozenset({1, 2571, 356, 318})"
19420,0.1257987140951888,"frozenset({296, 1, 2571, 318})"
19421,0.12192706570854152,"frozenset({1, 2571, 260, 318})"
19422,0.17396540398511057,"frozenset({480, 1, 356})"
19423,0.15194975814638614,"frozenset({480, 1, 296})"
19424,0.15167107908513644,"frozenset({480, 1, 2571})"
19425,0.15088480601946772,"frozenset({480, 1, 260})"
19426,0.1454953520313713,"frozenset({480, 1, 318})"
19427,0.13702549913410433,"frozenset({480, 1, 296, 356})"
19428,0.13328323745446582,"frozenset({480, 1, 2571, 356})"
19429,0.11975237374843244,"frozenset({296, 1, 2571, 480})"
19430,0.13177538467663277,"frozenset({480, 1, 356, 260})"
19431,0.12429583772916376,"frozenset({480, 1, 2571, 260})"
19432,0.11900093556541991,"frozenset({480, 1, 296, 260})"
19433,0.1323476720345562,"frozenset({480, 1, 356, 318})"
19434,0.12173796205983638,"frozenset({480, 1, 296, 318})"
19435,0.11590560742082529,"frozenset({480, 1, 2571, 318})"
19436,0.11381551446145272,"frozenset({480, 1, 260, 318})"
19437,0.16508748531958517,"frozenset({593, 1, 356})"
19438,0.1614994924059956,"frozenset({296, 1, 593})"
19439,0.15495053446662818,"frozenset({593, 1, 318})"
19440,0.14654039851105757,"frozenset({593, 1, 2571})"
19441,0.14625674303799988,"frozenset({480, 1, 593})"
19442,0.14396759360630612,"frozenset({593, 1, 260})"
19443,0.13797599378943806,"frozenset({296, 1, 356, 593})"
19444,0.13378585504707685,"frozenset({593, 1, 356, 318})"
19445,0.13234269562274817,"frozenset({296, 1, 318, 593})"
19446,0.12849592929514103,"frozenset({593, 1, 2571, 356})"
19447,0.12339510719191034,"frozenset({296, 1, 2571, 593})"
19448,0.11967772757131198,"frozenset({593, 1, 2571, 318})"
19449,0.1321983796803153,"frozenset({480, 1, 356, 593})"
19450,0.12326074407309354,"frozenset({480, 1, 296, 593})"
19451,0.11706013496028823,"frozenset({480, 1, 318, 593})"
19452,0.11572645659573622,"frozenset({480, 1, 2571, 593})"
19453,0.12474371479188646,"frozenset({593, 1, 356, 260})"
19454,0.12158369329378745,"frozenset({296, 1, 260, 593})"
19455,0.11744829508131457,"frozenset({593, 1, 2571, 260})"
19456,0.11654756454406115,"frozenset({593, 1, 260, 318})"
19457,0.11564683400680772,"frozenset({480, 1, 260, 593})"
19458,0.1717757827895774,"frozenset({1, 1196, 260})"
19459,0.15086987678404362,"frozenset({1, 2571, 1196})"
19460,0.14959093894937994,"frozenset({1, 1196, 356})"
19461,0.13827457849791985,"frozenset({480, 1, 1196})"
19462,0.13798594661305413,"frozenset({296, 1, 1196})"
19463,0.13487568923303542,"frozenset({1, 1196, 318})"
19464,0.13157135179250354,"frozenset({593, 1, 1196})"
19465,0.1429175707148118,"frozenset({1, 1196, 2571, 260})"
19466,0.1410912275812648,"frozenset({1, 1196, 356, 260})"
19467,0.12693333598741963,"frozenset({1, 1196, 2571, 356})"
19468,0.13200927603161017,"frozenset({480, 1, 1196, 260})"
19469,0.12065808069749388,"frozenset({480, 1, 1196, 356})"
19470,0.11856301132631328,"frozenset({480, 1, 2571, 1196})"
19471,0.1302376734279515,"frozenset({296, 1, 1196, 260})"
19472,0.11941895415729442,"frozenset({296, 1, 1196, 356})"
19473,0.11887652527021916,"frozenset({296, 1, 2571, 1196})"
19474,0.11020761590063101,"frozenset({480, 1, 296, 1196})"
19475,0.1269781236936919,"frozenset({1, 1196, 260, 318})"
19476,0.11712482831379262,"frozenset({356, 1, 1196, 318})"
19477,0.11608475824591437,"frozenset({1, 2571, 1196, 318})"
19478,0.11187471385632104,"frozenset({296, 1, 1196, 318})"
19479,0.10523120409260107,"frozenset({480, 1, 1196, 318})"
19480,0.12399227660887394,"frozenset({593, 1, 1196, 260})"
19481,0.114527141350001,"frozenset({593, 1, 1196, 356})"
19482,0.11229273244819556,"frozenset({296, 1, 1196, 593})"
19483,0.11195433644524952,"frozenset({593, 1, 2571, 1196})"
19484,0.10765471664311164,"frozenset({593, 1, 1196, 318})"
19485,0.10633596751398372,"frozenset({480, 1, 1196, 593})"
19486,0.14590341779962976,"frozenset({1, 356, 110})"
19487,0.1371150745466489,"frozenset({296, 1, 110})"
19488,0.13449748193562513,"frozenset({1, 110, 318})"
19489,0.13186993650098533,"frozenset({480, 1, 110})"
19490,0.12933196647889006,"frozenset({593, 1, 110})"
19491,0.12816250970400303,"frozenset({1, 2571, 110})"
19492,0.127326472520254,"frozenset({1, 260, 110})"
19493,0.11863765750343372,"frozenset({1, 1196, 110})"
19494,0.11995143022075362,"frozenset({296, 1, 356, 110})"
19495,0.11825945020602345,"frozenset({1, 110, 356, 318})"
19496,0.11424846228875132,"frozenset({296, 1, 110, 318})"
19497,0.12003105280968211,"frozenset({480, 1, 356, 110})"
19498,0.10961542289547545,"frozenset({296, 1, 110, 480})"
19499,0.10536556721141788,"frozenset({480, 1, 110, 318})"
19500,0.11459681111531342,"frozenset({593, 1, 356, 110})"
19501,0.1122330155064992,"frozenset({296, 1, 110, 593})"
19502,0.10852061229770886,"frozenset({593, 1, 110, 318})"
19503,0.10500228914943169,"frozenset({480, 1, 110, 593})"
19504,0.11394987758026952,"frozenset({1, 2571, 356, 110})"
19505,0.1053008738579135,"frozenset({296, 1, 2571, 110})"
19506,0.10412146425941039,"frozenset({480, 1, 2571, 110})"
19507,0.10410155861217828,"frozenset({1, 110, 2571, 318})"
19508,0.10083205605430261,"frozenset({593, 1, 2571, 110})"
19509,0.11232259091904373,"frozenset({1, 356, 260, 110})"
19510,0.10584330274498875,"frozenset({1, 2571, 260, 110})"
19511,0.10525110973983319,"frozenset({480, 1, 260, 110})"
19512,0.10469375161733384,"frozenset({296, 1, 260, 110})"
19513,0.10261361148157733,"frozenset({1, 110, 260, 318})"
19514,0.10105599458566396,"frozenset({593, 1, 260, 110})"
19515,0.11252662380317296,"frozenset({1, 1196, 260, 110})"
19516,0.10492266656050321,"frozenset({1, 1196, 356, 110})"
19517,0.10265342277604156,"frozenset({1, 2571, 1196, 110})"
19518,0.15275096044747896,"frozenset({1, 4993, 2571})"
19519,0.14302705177458844,"frozenset({1, 4993, 356})"
19520,0.13463184505444195,"frozenset({1, 4993, 260})"
19521,0.12872982065011843,"frozenset({1, 4993, 318})"
19522,0.1277096562294723,"frozenset({296, 1, 4993})"
19523,0.12750562334534307,"frozenset({1, 4993, 1196})"
19524,0.12439536596532436,"frozenset({480, 1, 4993})"
19525,0.11917510997870095,"frozenset({593, 1, 4993})"
19526,0.10607221768815812,"frozenset({1, 4993, 110})"
19527,0.1305561637836654,"frozenset({1, 4993, 2571, 356})"
19528,0.1246491629675339,"frozenset({1, 4993, 2571, 260})"
19529,0.11540298982821426,"frozenset({1, 4993, 356, 260})"
19530,0.11844357744292056,"frozenset({1, 4993, 2571, 318})"
19531,0.11360650516551546,"frozenset({1, 4993, 356, 318})"
19532,0.10502219479666382,"frozenset({1, 4993, 260, 318})"
19533,0.11896112427095568,"frozenset({296, 1, 4993, 2571})"
19534,0.11335270816330593,"frozenset({296, 1, 4993, 356})"
19535,0.10583832633318073,"frozenset({296, 1, 4993, 260})"
19536,0.10520632203356092,"frozenset({296, 1, 4993, 318})"
19537,0.1219419949439656,"frozenset({1, 4993, 260, 1196})"
19538,0.11892131297649143,"frozenset({1, 4993, 2571, 1196})"
19539,0.10945120130581046,"frozenset({1, 4993, 356, 1196})"
19540,0.10146903676573044,"frozenset({296, 1, 4993, 1196})"
19541,0.10007564145948206,"frozenset({1, 4993, 1196, 318})"
19542,0.11591058383263332,"frozenset({480, 1, 4993, 2571})"
19543,0.1114367896172144,"frozenset({480, 1, 4993, 356})"
19544,0.10485797320699883,"frozenset({480, 1, 4993, 260})"
19545,0.1002647451081872,"frozenset({480, 1, 4993, 1196})"
19546,0.10017516969564265,"frozenset({296, 1, 4993, 480})"
19547,0.11079980890578657,"frozenset({593, 1, 4993, 2571})"
19548,0.1064653542209925,"frozenset({593, 1, 4993, 356})"
19549,0.10169297529709179,"frozenset({296, 1, 4993, 593})"
19550,0.10006071222405796,"frozenset({1, 4993, 2571, 110})"
19551,0.14740131775384677,"frozenset({1, 2571, 2959})"
19552,0.13963811533332007,"frozenset({1, 356, 2959})"
19553,0.13563210382785595,"frozenset({296, 1, 2959})"
19554,0.12994904154308579,"frozenset({1, 318, 2959})"
19555,0.127495670521727,"frozenset({1, 4993, 2959})"
19556,0.12376336166570456,"frozenset({1, 260, 2959})"
19557,0.12228039094691164,"frozenset({593, 1, 2959})"
19558,0.11838883691303223,"frozenset({480, 1, 2959})"
19559,0.11685112566435098,"frozenset({1, 1196, 2959})"
19560,0.10318589883950077,"frozenset({1, 110, 2959})"
19561,0.1278937834663694,"frozenset({1, 2571, 356, 2959})"
19562,0.12477357326273464,"frozenset({296, 1, 2571, 2959})"
19563,0.11942393056910246,"frozenset({296, 1, 356, 2959})"
19564,0.11928459103847762,"frozenset({1, 2571, 318, 2959})"
19565,0.11488544300017915,"frozenset({1, 356, 318, 2959})"
19566,0.11264108127475765,"frozenset({296, 1, 318, 2959})"
19567,0.11955829368791926,"frozenset({1, 4993, 2571, 2959})"
19568,0.11191452515078527,"frozenset({1, 4993, 356, 2959})"
19569,0.10845094253239644,"frozenset({296, 1, 4993, 2959})"
19570,0.10401198319963374,"frozenset({1, 4993, 318, 2959})"
19571,0.11612954595218664,"frozenset({1, 2571, 260, 2959})"
19572,0.1085255887095169,"frozenset({1, 356, 260, 2959})"
19573,0.10688834922467504,"frozenset({296, 1, 260, 2959})"
19574,0.10374325696200012,"frozenset({1, 4993, 260, 2959})"
19575,0.10163325835539543,"frozenset({1, 260, 318, 2959})"
19576,0.11300933574855186,"frozenset({593, 1, 2571, 2959})"
19577,0.10900332424308777,"frozenset({593, 1, 356, 2959})"
19578,0.10893365447777534,"frozenset({296, 1, 593, 2959})"
19579,0.10368354002030376,"frozenset({593, 1, 318, 2959})"
19580,0.11129745008658956,"frozenset({480, 1, 2571, 2959})"
19581,0.10749049505344667,"frozenset({480, 1, 356, 2959})"
19582,0.1029420546609073,"frozenset({296, 1, 480, 2959})"
19583,0.11092919561279535,"frozenset({1, 1196, 260, 2959})"
19584,0.11033202619583175,"frozenset({1, 2571, 1196, 2959})"
19585,0.10242450783287219,"frozenset({1, 1196, 356, 2959})"
19586,0.10177259788602026,"frozenset({296, 1, 1196, 2959})"
19587,0.13670700877839043,"frozenset({1, 356, 527})"
19588,0.12972510301172444,"frozenset({1, 318, 527})"
19589,0.1270776519298525,"frozenset({296, 1, 527})"
19590,0.12452972908414117,"frozenset({593, 1, 527})"
19591,0.11880187909309871,"frozenset({1, 2571, 527})"
19592,0.11786133726138105,"frozenset({480, 1, 527})"
19593,0.11722435654995322,"frozenset({1, 260, 527})"
19594,0.10927702689252941,"frozenset({1, 110, 527})"
19595,0.10856540000398113,"frozenset({1, 1196, 527})"
19596,0.11393494834484544,"frozenset({1, 356, 318, 527})"
19597,0.11229273244819556,"frozenset({296, 1, 356, 527})"
19598,0.10812249935306646,"frozenset({296, 1, 318, 527})"
19599,0.1097746680733324,"frozenset({593, 1, 356, 527})"
19600,0.10663952863427355,"frozenset({296, 1, 593, 527})"
19601,0.10628122698409538,"frozenset({593, 1, 318, 527})"
19602,0.10466389314648566,"frozenset({1, 2571, 356, 527})"
19603,0.10025976869637916,"frozenset({1, 2571, 318, 527})"
19604,0.1077293628202321,"frozenset({480, 1, 356, 527})"
19605,0.10236479089117582,"frozenset({1, 356, 260, 527})"
19606,0.10206620618269403,"frozenset({1, 1196, 260, 527})"
19607,0.30630312319605074,"frozenset({5952, 4993})"
19608,0.26759659215319387,"frozenset({5952, 2571})"
19609,0.22536178513844377,"frozenset({5952, 318})"
19610,0.22148516033998847,"frozenset({5952, 2959})"
19611,0.21936023249795966,"frozenset({5952, 356})"
19612,0.21850926607878654,"frozenset({5952, 260})"
19613,0.20799908434022732,"frozenset({5952, 296})"
19614,0.2039234030694508,"frozenset({5952, 1196})"
19615,0.18823277663873242,"frozenset({5952, 593})"
19616,0.1809672153990087,"frozenset({5952, 1210})"
19617,0.16051913927981368,"frozenset({5952, 1})"
19618,0.16051913927981368,"frozenset({480, 5952})"
19619,0.15943925791747118,"frozenset({5952, 527})"
19620,0.15643848159722915,"frozenset({5952, 110})"
19621,0.1525419511515417,"frozenset({5952, 589})"
19622,0.15126798972868602,"frozenset({5952, 50})"
19623,0.25208511654756455,"frozenset({5952, 4993, 2571})"
19624,0.21115412942651832,"frozenset({5952, 4993, 318})"
19625,0.19617015347254016,"frozenset({5952, 2571, 318})"
19626,0.18631685809264087,"frozenset({5952, 4993, 2571, 318})"
19627,0.20911380058522602,"frozenset({5952, 4993, 2959})"
19628,0.19690666242012858,"frozenset({5952, 2571, 2959})"
19629,0.17135278778589486,"frozenset({5952, 318, 2959})"
19630,0.18810836634353165,"frozenset({5952, 4993, 2571, 2959})"
19631,0.16314668471445348,"frozenset({5952, 4993, 318, 2959})"
19632,0.15662758524593426,"frozenset({5952, 2571, 318, 2959})"
19633,0.20630710432549715,"frozenset({5952, 4993, 356})"
19634,0.19222385890877242,"frozenset({5952, 2571, 356})"
19635,0.1684515397018134,"frozenset({5952, 356, 318})"
19636,0.1644256225491172,"frozenset({5952, 356, 2959})"
19637,0.18331608177239883,"frozenset({5952, 4993, 2571, 356})"
19638,0.1598771821565778,"frozenset({5952, 4993, 356, 318})"
19639,0.15235284750283656,"frozenset({5952, 2571, 356, 318})"
19640,0.1572297310747059,"frozenset({5952, 4993, 356, 2959})"
19641,0.15190497044011386,"frozenset({5952, 2571, 356, 2959})"
19642,0.1354579294145749,"frozenset({5952, 356, 318, 2959})"
19643,0.2075959949837769,"frozenset({5952, 4993, 260})"
19644,0.19516989469912613,"frozenset({5952, 2571, 260})"
19645,0.16135020005175468,"frozenset({5952, 260, 318})"
19646,0.1596233851543683,"frozenset({356, 5952, 260})"
19647,0.15740888189979496,"frozenset({5952, 260, 2959})"
19648,0.18718773015904613,"frozenset({5952, 4993, 2571, 260})"
19649,0.1546071620518741,"frozenset({5952, 4993, 260, 318})"
19650,0.1493371419471704,"frozenset({5952, 2571, 260, 318})"
19651,0.15331827139359436,"frozenset({356, 4993, 5952, 260})"
19652,0.14758046857893584,"frozenset({356, 2571, 5952, 260})"
19653,0.12782909011286503,"frozenset({356, 5952, 260, 318})"
19654,0.15214881461870733,"frozenset({5952, 4993, 260, 2959})"
19655,0.14801341640623444,"frozenset({5952, 2571, 260, 2959})"
19656,0.12742600075641458,"frozenset({5952, 260, 318, 2959})"
19657,0.12492286561697553,"frozenset({356, 5952, 260, 2959})"
19658,0.19573720564524155,"frozenset({5952, 4993, 296})"
19659,0.18486374584469614,"frozenset({5952, 296, 2571})"
19660,0.17248740967812567,"frozenset({5952, 296, 2959})"
19661,0.16311682624360532,"frozenset({5952, 296, 318})"
19662,0.1617682186436292,"frozenset({5952, 296, 356})"
19663,0.15328343651093815,"frozenset({5952, 296, 260})"
19664,0.17633915241754086,"frozenset({5952, 4993, 296, 2571})"
19665,0.16448533949081354,"frozenset({5952, 4993, 296, 2959})"
19666,0.1583145888488564,"frozenset({5952, 296, 2571, 2959})"
19667,0.15484602981865955,"frozenset({5952, 4993, 296, 318})"
19668,0.14877978382467105,"frozenset({5952, 296, 2571, 318})"
19669,0.14060353922407787,"frozenset({5952, 296, 318, 2959})"
19670,0.1536069032784601,"frozenset({5952, 4993, 296, 356})"
19671,0.14839162370364473,"frozenset({5952, 296, 2571, 356})"
19672,0.13766247984553218,"frozenset({5952, 296, 356, 2959})"
19673,0.13346736469136294,"frozenset({5952, 296, 356, 318})"
19674,0.14744610546011905,"frozenset({5952, 4993, 296, 260})"
19675,0.14325596671775784,"frozenset({5952, 296, 2571, 260})"
19676,0.13001373489659016,"frozenset({5952, 296, 260, 2959})"
19677,0.12542548320958655,"frozenset({356, 296, 5952, 260})"
19678,0.12480840814539085,"frozenset({5952, 296, 260, 318})"
19679,0.1943985508688815,"frozenset({5952, 4993, 1196})"
19680,0.19036765730437724,"frozenset({5952, 1196, 260})"
19681,0.1842416943686924,"frozenset({5952, 2571, 1196})"
19682,0.15178056014491312,"frozenset({5952, 1196, 318})"
19683,0.14979497183350918,"frozenset({5952, 1196, 356})"
19684,0.14799351075900233,"frozenset({5952, 1196, 2959})"
19685,0.145281366323626,"frozenset({296, 5952, 1196})"
19686,0.18265919541373887,"frozenset({5952, 4993, 1196, 260})"
19687,0.17705077930608915,"frozenset({5952, 4993, 2571, 1196})"
19688,0.17398033322053466,"frozenset({5952, 1196, 2571, 260})"
19689,0.14587355932878157,"frozenset({5952, 4993, 1196, 318})"
19690,0.14311165077532495,"frozenset({5952, 1196, 260, 318})"
19691,0.14139976511336266,"frozenset({5952, 2571, 1196, 318})"
19692,0.1445448573760376,"frozenset({5952, 4993, 1196, 356})"
19693,0.14172820829269264,"frozenset({356, 1196, 5952, 260})"
19694,0.1396580209805522,"frozenset({5952, 1196, 2571, 356})"
19695,0.12053367040229312,"frozenset({5952, 1196, 356, 318})"
19696,0.14334554213030237,"frozenset({5952, 4993, 1196, 2959})"
19697,0.139961582100842,"frozenset({5952, 2571, 1196, 2959})"
19698,0.13945398809642295,"frozenset({5952, 1196, 260, 2959})"
19699,0.12032466110635587,"frozenset({5952, 1196, 318, 2959})"
19700,0.118020582439238,"frozenset({5952, 1196, 356, 2959})"
19701,0.14014570933773912,"frozenset({296, 4993, 5952, 1196})"
19702,0.13724943766546568,"frozenset({296, 1196, 5952, 260})"
19703,0.136637339013078,"frozenset({296, 2571, 1196, 5952})"
19704,0.1234697533690308,"frozenset({296, 5952, 1196, 2959})"
19705,0.11898102991818779,"frozenset({296, 1196, 5952, 356})"
19706,0.11851324720823297,"frozenset({296, 5952, 1196, 318})"
19707,0.17705077930608915,"frozenset({5952, 4993, 593})"
19708,0.1677349364014571,"frozenset({5952, 593, 2571})"
19709,0.15163624420248023,"frozenset({5952, 593, 296})"
19710,0.15162131496705616,"frozenset({5952, 593, 318})"
19711,0.15040209407408883,"frozenset({5952, 593, 2959})"
